TRANSACTION_MONTH,TRANSACTION_YEAR,BUYER_STATE,BUYER_COUNTY,BUYER_MME,State Population
1,2006,TX,JEFFERSON,4896.584550000011,23428079
1,2006,TX,JIM HOGG,9.640995,23428079
1,2006,TX,JIM WELLS,403.09420499999965,23428079
1,2006,TX,JOHNSON,2449.1529420000033,23428079
1,2006,TX,JONES,107.18535000000003,23428079
1,2006,TX,KARNES,95.55559500000001,23428079
1,2006,TX,KAUFMAN,1924.4137585000053,23428079
1,2006,TX,KENDALL,374.1213449999996,23428079
1,2006,TX,KERR,719.0497599999999,23428079
1,2006,TX,KIMBLE,68.14395,23428079
1,2006,TX,KINNEY,8.021550000000001,23428079
1,2006,TX,KLEBERG,122.41286250000002,23428079
1,2006,TX,KNOX,56.966400000000014,23428079
1,2006,TX,LA SALLE,46.83150000000001,23428079
1,2006,TX,LAMAR,856.2274275000011,23428079
1,2006,TX,LAMB,5.29725,23428079
1,2006,TX,LAMPASAS,146.09892749999992,23428079
1,2006,TX,LAVACA,267.22163999999975,23428079
1,2006,TX,LEE,203.0647724999999,23428079
1,2006,TX,LEON,134.47551000000007,23428079
1,2006,TX,LIBERTY,1595.0253275000025,23428079
1,2006,TX,LIMESTONE,725.039265000001,23428079
1,2006,TX,LIVE OAK,72.3321,23428079
1,2006,TX,LLANO,299.08312499999977,23428079
1,2006,TX,LUBBOCK,3639.664754999998,23428079
1,2006,TX,LYNN,17.638350000000003,23428079
1,2006,TX,MADISON,217.25201250000003,23428079
1,2006,TX,MARION,41.4003,23428079
1,2006,TX,MARTIN,26.486250000000002,23428079
1,2006,TX,MASON,16.799850000000003,23428079
1,2006,TX,MATAGORDA,348.26231249999984,23428079
1,2006,TX,MAVERICK,115.03815000000003,23428079
1,2006,TX,MCCULLOCH,151.87489999999988,23428079
1,2006,TX,MCLENNAN,1844.9392350000064,23428079
1,2006,TX,MEDINA,160.56206999999995,23428079
1,2006,TX,MENARD,7.567499999999999,23428079
1,2006,TX,MIDLAND,1702.258335000002,23428079
1,2006,TX,MILAM,211.56555749999987,23428079
1,2006,TX,MILLS,24.821399999999997,23428079
1,2006,TX,MITCHELL,53.75170500000002,23428079
1,2006,TX,MONTAGUE,485.23268999999914,23428079
1,2006,TX,MONTGOMERY,5164.280230000031,23428079
1,2006,TX,MOORE,166.43962000000005,23428079
1,2006,TX,MORRIS,278.5378874999996,23428079
1,2006,TX,NACOGDOCHES,544.0603649999991,23428079
1,2006,TX,NAVARRO,514.4295359999992,23428079
1,2006,TX,NEWTON,241.44528749999995,23428079
1,2006,TX,NOLAN,235.32626000000002,23428079
1,2006,TX,NUECES,2700.3392049999998,23428079
1,2006,TX,OCHILTREE,93.55119000000002,23428079
1,2006,TX,ORANGE,3775.7651924999955,23428079
1,2006,TX,PALO PINTO,581.8374800000001,23428079
1,2006,TX,PANOLA,242.13364499999997,23428079
1,2006,TX,PARKER,1222.8880400000035,23428079
1,2006,TX,PARMER,29.327099999999998,23428079
1,2006,TX,PECOS,177.17633250000006,23428079
1,2006,TX,POLK,701.0695500000003,23428079
1,2006,TX,POTTER,1573.7218425000062,23428079
1,2006,TX,RAINS,95.5667925,23428079
1,2006,TX,RANDALL,1302.2906000000044,23428079
1,2006,TX,REAGAN,6.508050000000001,23428079
1,2006,TX,RED RIVER,100.84000500000002,23428079
1,2006,TX,REEVES,317.3904749999998,23428079
1,2006,TX,REFUGIO,73.10085,23428079
1,2006,TX,ROBERTSON,112.59354000000002,23428079
1,2006,TX,ROCKWALL,593.5283399999996,23428079
1,2006,TX,RUNNELS,147.89490000000004,23428079
1,2006,TX,RUSK,320.1356024999997,23428079
1,2006,TX,SABINE,186.24817499999997,23428079
1,2006,TX,SAN AUGUSTINE,170.25002999999998,23428079
1,2006,TX,SAN JACINTO,227.5567349999998,23428079
1,2006,TX,SAN PATRICIO,761.3073525000007,23428079
1,2006,TX,SAN SABA,58.91307500000001,23428079
1,2006,TX,SCURRY,216.97619999999986,23428079
1,2006,TX,SHACKELFORD,9.081,23428079
1,2006,TX,SHELBY,567.8247049999993,23428079
1,2006,TX,SMITH,4181.000519999992,23428079
1,2006,TX,SOMERVELL,214.1409,23428079
1,2006,TX,STARR,47.06985,23428079
1,2006,TX,STEPHENS,132.185025,23428079
1,2006,TX,STONEWALL,7.416150000000001,23428079
1,2006,TX,SUTTON,13.924200000000003,23428079
1,2006,TX,SWISHER,43.874100000000006,23428079
1,2006,TX,TARRANT,25753.432552500984,23428079
1,2006,TX,TAYLOR,2191.4892975000034,23428079
1,2006,TX,TERRY,192.59962499999995,23428079
1,2006,TX,TITUS,453.08987999999914,23428079
1,2006,TX,TOM GREEN,1693.3783475000046,23428079
1,2006,TX,TRAVIS,9991.448439500133,23428079
1,2006,TX,TRINITY,330.42293749999965,23428079
1,2006,TX,TYLER,246.08958750000008,23428079
1,2006,TX,UPSHUR,334.3375499999999,23428079
1,2006,TX,UVALDE,136.63826250000002,23428079
1,2006,TX,VAL VERDE,155.29874999999996,23428079
1,2006,TX,VAN ZANDT,763.4393250000005,23428079
1,2006,TX,VICTORIA,1250.7248025000026,23428079
1,2006,TX,WALKER,603.9345,23428079
1,2006,TX,WALLER,140.37828749999994,23428079
1,2006,TX,WARD,70.25891250000001,23428079
1,2006,TX,WASHINGTON,213.61559249999996,23428079
1,2006,TX,WEBB,567.7932374999995,23428079
1,2006,TX,WHARTON,236.51009999999997,23428079
1,2006,TX,WHEELER,67.8337275,23428079
1,2006,TX,WICHITA,3986.3675510000016,23428079
1,2006,TX,WILBARGER,602.9702699999997,23428079
1,2006,TX,WILLACY,95.761875,23428079
1,2006,TX,WILLIAMSON,2958.487860000003,23428079
1,2006,TX,WILSON,206.0280749999998,23428079
1,2006,TX,WINKLER,94.28317500000001,23428079
1,2006,TX,WISE,667.6697750000005,23428079
1,2006,TX,WOOD,1477.3101825000035,23428079
1,2006,TX,YOAKUM,142.91774999999998,23428079
1,2006,TX,YOUNG,647.8174874999999,23428079
1,2006,TX,ZAPATA,27.376799999999996,23428079
1,2006,TX,ZAVALA,58.69353000000002,23428079
1,2007,TX,ANDERSON,1035.4682775000022,23857588
1,2007,TX,ANDREWS,160.54132499999992,23857588
1,2007,TX,ANGELINA,1960.738612500004,23857588
1,2007,TX,ARANSAS,520.5806069999995,23857588
1,2007,TX,ARMSTRONG,8.021550000000001,23857588
1,2007,TX,ATASCOSA,688.8137025000007,23857588
1,2007,TX,AUSTIN,300.1746749999997,23857588
1,2007,TX,BAILEY,58.817700000000016,23857588
1,2007,TX,BANDERA,135.02200500000004,23857588
1,2007,TX,BASTROP,1283.122965000001,23857588
1,2007,TX,BAYLOR,91.60974000000002,23857588
1,2007,TX,BEE,363.0984899999995,23857588
1,2007,TX,BELL,2346.204201000008,23857588
1,2007,TX,BEXAR,18501.703140675272,23857588
1,2007,TX,BLANCO,125.80470000000003,23857588
