Year,State Population,County Name,State Abbreviation,BUYER_MME
2010,989409,FLATHEAD,MT,3819
2010,989409,GALLATIN,MT,1578
2010,989409,GARFIELD,MT,0
2010,989409,GLACIER,MT,446
2010,989409,GOLDEN VALLEY,MT,0
2010,989409,GRANITE,MT,10
2010,989409,HILL,MT,535
2010,989409,JEFFERSON,MT,57
2010,989409,JUDITH BASIN,MT,0
2010,989409,LAKE,MT,685
2010,989409,LEWIS AND CLARK,MT,1426
2010,989409,LIBERTY,MT,7
2010,989409,LINCOLN,MT,1040
2010,989409,MCCONE,MT,0
2010,989409,MADISON,MT,168
2010,989409,MEAGHER,MT,12
2010,989409,MINERAL,MT,128
2010,989409,MISSOULA,MT,2494
2010,989409,MUSSELSHELL,MT,189
2010,989409,PARK,MT,482
2010,989409,PETROLEUM,MT,0
2010,989409,PHILLIPS,MT,48
2010,989409,PONDERA,MT,177
2010,989409,POWDER RIVER,MT,12
2010,989409,POWELL,MT,243
2010,989409,PRAIRIE,MT,0
2010,989409,RAVALLI,MT,933
2010,989409,RICHLAND,MT,139
2010,989409,ROOSEVELT,MT,152
2010,989409,ROSEBUD,MT,144
2010,989409,SANDERS,MT,367
2010,989409,SHERIDAN,MT,51
2010,989409,SILVER BOW,MT,1369
2010,989409,STILLWATER,MT,124
2010,989409,SWEET GRASS,MT,78
2010,989409,TETON,MT,138
2010,989409,TOOLE,MT,52
2010,989409,TREASURE,MT,0
2010,989409,VALLEY,MT,256
2010,989409,WHEATLAND,MT,0
2010,989409,WIBAUX,MT,0
2010,989409,YELLOWSTONE,MT,5450
2011,998521,BEAVERHEAD,MT,168
2011,998521,BIG HORN,MT,181
2011,998521,BLAINE,MT,39
2011,998521,BROADWATER,MT,73
2011,998521,CARBON,MT,73
2011,998521,CARTER,MT,0
2011,998521,CASCADE,MT,2680
2011,998521,CHOUTEAU,MT,80
2011,998521,CUSTER,MT,602
2011,998521,DANIELS,MT,30
2011,998521,DAWSON,MT,334
2011,998521,DEER LODGE,MT,329
2011,998521,FALLON,MT,47
2011,998521,FERGUS,MT,229
2011,998521,FLATHEAD,MT,4007
2011,998521,GALLATIN,MT,1671
2011,998521,GARFIELD,MT,0
2011,998521,GLACIER,MT,327
2011,998521,GOLDEN VALLEY,MT,0
2011,998521,GRANITE,MT,18
2011,998521,HILL,MT,500
2011,998521,JEFFERSON,MT,91
2011,998521,JUDITH BASIN,MT,0
2011,998521,LAKE,MT,881
2011,998521,LEWIS AND CLARK,MT,1912
2011,998521,LIBERTY,MT,18
2011,998521,LINCOLN,MT,1096
2011,998521,MCCONE,MT,0
2011,998521,MADISON,MT,97
2011,998521,MEAGHER,MT,23
2011,998521,MINERAL,MT,181
2011,998521,MISSOULA,MT,3601
2011,998521,MUSSELSHELL,MT,166
2011,998521,PARK,MT,527
2011,998521,PETROLEUM,MT,0
2011,998521,PHILLIPS,MT,60
2011,998521,PONDERA,MT,166
2011,998521,POWDER RIVER,MT,8
2011,998521,POWELL,MT,343
2011,998521,PRAIRIE,MT,0
2011,998521,RAVALLI,MT,1218
2011,998521,RICHLAND,MT,178
2011,998521,ROOSEVELT,MT,166
2011,998521,ROSEBUD,MT,173
2011,998521,SANDERS,MT,399
2011,998521,SHERIDAN,MT,63
2011,998521,SILVER BOW,MT,1637
2011,998521,STILLWATER,MT,138
2011,998521,SWEET GRASS,MT,67
2011,998521,TETON,MT,170
2011,998521,TOOLE,MT,94
2011,998521,TREASURE,MT,0
2011,998521,VALLEY,MT,271
2011,998521,WHEATLAND,MT,38
2011,998521,WIBAUX,MT,0
2011,998521,YELLOWSTONE,MT,5433
2012,1007633,BEAVERHEAD,MT,184
2012,1007633,BIG HORN,MT,175
2012,1007633,BLAINE,MT,53
2012,1007633,BROADWATER,MT,75
2012,1007633,CARBON,MT,104
2012,1007633,CARTER,MT,0
2012,1007633,CASCADE,MT,3069
2012,1007633,CHOUTEAU,MT,94
2012,1007633,CUSTER,MT,613
2012,1007633,DANIELS,MT,41
2012,1007633,DAWSON,MT,369
2012,1007633,DEER LODGE,MT,284
2012,1007633,FALLON,MT,73
2012,1007633,FERGUS,MT,289
2012,1007633,FLATHEAD,MT,4133
2012,1007633,GALLATIN,MT,1852
2012,1007633,GARFIELD,MT,0
2012,1007633,GLACIER,MT,457
2012,1007633,GOLDEN VALLEY,MT,0
2012,1007633,GRANITE,MT,17
2012,1007633,HILL,MT,473
2012,1007633,JEFFERSON,MT,99
2012,1007633,JUDITH BASIN,MT,0
2012,1007633,LAKE,MT,1067
2012,1007633,LEWIS AND CLARK,MT,1879
2012,1007633,LIBERTY,MT,4
2012,1007633,LINCOLN,MT,1301
2012,1007633,MCCONE,MT,0
2012,1007633,MADISON,MT,100
2012,1007633,MEAGHER,MT,36
2012,1007633,MINERAL,MT,170
2012,1007633,MISSOULA,MT,3506
2012,1007633,MUSSELSHELL,MT,225
2012,1007633,PARK,MT,628
2012,1007633,PETROLEUM,MT,0
2012,1007633,PHILLIPS,MT,90
2012,1007633,PONDERA,MT,216
2012,1007633,POWDER RIVER,MT,38
2012,1007633,POWELL,MT,271
2012,1007633,PRAIRIE,MT,0
2012,1007633,RAVALLI,MT,1276
2012,1007633,RICHLAND,MT,234
2012,1007633,ROOSEVELT,MT,150
2012,1007633,ROSEBUD,MT,196
2012,1007633,SANDERS,MT,463
2012,1007633,SHERIDAN,MT,59
2012,1007633,SILVER BOW,MT,1479
2012,1007633,STILLWATER,MT,179
2012,1007633,SWEET GRASS,MT,50
2012,1007633,TETON,MT,178
2012,1007633,TOOLE,MT,87
2012,1007633,TREASURE,MT,0
2012,1007633,VALLEY,MT,291
2012,1007633,WHEATLAND,MT,7
2012,1007633,WIBAUX,MT,0
2012,1007633,YELLOWSTONE,MT,6670
2013,1016745,BEAVERHEAD,MT,0
2013,1016745,BIG HORN,MT,0
2013,1016745,BLAINE,MT,0
2013,1016745,BROADWATER,MT,0
2013,1016745,CARBON,MT,0
2013,1016745,CARTER,MT,0
2013,1016745,CASCADE,MT,0
2013,1016745,CHOUTEAU,MT,0
2013,1016745,CUSTER,MT,0
2013,1016745,DANIELS,MT,0
2013,1016745,DAWSON,MT,0
2013,1016745,DEER LODGE,MT,0
2013,1016745,FALLON,MT,0
2013,1016745,FERGUS,MT,0
2013,1016745,FLATHEAD,MT,0
2013,1016745,GALLATIN,MT,0
2013,1016745,GARFIELD,MT,0
2013,1016745,GLACIER,MT,0
2013,1016745,GOLDEN VALLEY,MT,0
2013,1016745,GRANITE,MT,0
2013,1016745,HILL,MT,0
2013,1016745,JEFFERSON,MT,0
2013,1016745,JUDITH BASIN,MT,0
2013,1016745,LAKE,MT,0
2013,1016745,LEWIS AND CLARK,MT,0
2013,1016745,LIBERTY,MT,0
2013,1016745,LINCOLN,MT,0
2013,1016745,MCCONE,MT,0
2013,1016745,MADISON,MT,0
2013,1016745,MEAGHER,MT,0
2013,1016745,MINERAL,MT,0
2013,1016745,MISSOULA,MT,0
2013,1016745,MUSSELSHELL,MT,0
2013,1016745,PARK,MT,0
2013,1016745,PETROLEUM,MT,0
2013,1016745,PHILLIPS,MT,0
2013,1016745,PONDERA,MT,0
2013,1016745,POWDER RIVER,MT,0
2013,1016745,POWELL,MT,0
2013,1016745,PRAIRIE,MT,0
2013,1016745,RAVALLI,MT,0
2013,1016745,RICHLAND,MT,0
2013,1016745,ROOSEVELT,MT,0
2013,1016745,ROSEBUD,MT,0
2013,1016745,SANDERS,MT,0
2013,1016745,SHERIDAN,MT,0
2013,1016745,SILVER BOW,MT,0
2013,1016745,STILLWATER,MT,0
2013,1016745,SWEET GRASS,MT,0
2013,1016745,TETON,MT,0
2013,1016745,TOOLE,MT,0
2013,1016745,TREASURE,MT,0
2013,1016745,VALLEY,MT,0
2013,1016745,WHEATLAND,MT,0
2013,1016745,WIBAUX,MT,0
2013,1016745,YELLOWSTONE,MT,0
2014,1025857,BEAVERHEAD,MT,0
2014,1025857,BIG HORN,MT,0
2014,1025857,BLAINE,MT,0
2014,1025857,BROADWATER,MT,0
2014,1025857,CARBON,MT,0
2014,1025857,CARTER,MT,0
2014,1025857,CASCADE,MT,0
2014,1025857,CHOUTEAU,MT,0
2014,1025857,CUSTER,MT,0
2014,1025857,DANIELS,MT,0
2014,1025857,DAWSON,MT,0
2014,1025857,DEER LODGE,MT,0
2014,1025857,FALLON,MT,0
2014,1025857,FERGUS,MT,0
2014,1025857,FLATHEAD,MT,0
2014,1025857,GALLATIN,MT,0
2014,1025857,GARFIELD,MT,0
2014,1025857,GLACIER,MT,0
2014,1025857,GOLDEN VALLEY,MT,0
2014,1025857,GRANITE,MT,0
2014,1025857,HILL,MT,0
2014,1025857,JEFFERSON,MT,0
2014,1025857,JUDITH BASIN,MT,0
2014,1025857,LAKE,MT,0
2014,1025857,LEWIS AND CLARK,MT,0
2014,1025857,LIBERTY,MT,0
2014,1025857,LINCOLN,MT,0
2014,1025857,MCCONE,MT,0
2014,1025857,MADISON,MT,0
2014,1025857,MEAGHER,MT,0
2014,1025857,MINERAL,MT,0
2014,1025857,MISSOULA,MT,0
2014,1025857,MUSSELSHELL,MT,0
2014,1025857,PARK,MT,0
2014,1025857,PETROLEUM,MT,0
2014,1025857,PHILLIPS,MT,0
2014,1025857,PONDERA,MT,0
2014,1025857,POWDER RIVER,MT,0
2014,1025857,POWELL,MT,0
2014,1025857,PRAIRIE,MT,0
2014,1025857,RAVALLI,MT,0
2014,1025857,RICHLAND,MT,0
2014,1025857,ROOSEVELT,MT,0
2014,1025857,ROSEBUD,MT,0
2014,1025857,SANDERS,MT,0
2014,1025857,SHERIDAN,MT,0
2014,1025857,SILVER BOW,MT,0
2014,1025857,STILLWATER,MT,0
2014,1025857,SWEET GRASS,MT,0
2014,1025857,TETON,MT,0
2014,1025857,TOOLE,MT,0
2014,1025857,TREASURE,MT,0
2014,1025857,VALLEY,MT,0
2014,1025857,WHEATLAND,MT,0
2014,1025857,WIBAUX,MT,0
2014,1025857,YELLOWSTONE,MT,0
2015,1034969,BEAVERHEAD,MT,0
2015,1034969,BIG HORN,MT,0
2015,1034969,BLAINE,MT,0
2015,1034969,BROADWATER,MT,0
2015,1034969,CARBON,MT,0
2015,1034969,CARTER,MT,0
2015,1034969,CASCADE,MT,0
2015,1034969,CHOUTEAU,MT,0
2015,1034969,CUSTER,MT,0
2015,1034969,DANIELS,MT,0
2015,1034969,DAWSON,MT,0
2015,1034969,DEER LODGE,MT,0
2015,1034969,FALLON,MT,0
2015,1034969,FERGUS,MT,0
2015,1034969,FLATHEAD,MT,0
2015,1034969,GALLATIN,MT,0
2015,1034969,GARFIELD,MT,0
2015,1034969,GLACIER,MT,0
2015,1034969,GOLDEN VALLEY,MT,0
2015,1034969,GRANITE,MT,0
2015,1034969,HILL,MT,0
2015,1034969,JEFFERSON,MT,0
2015,1034969,JUDITH BASIN,MT,0
2015,1034969,LAKE,MT,0
2015,1034969,LEWIS AND CLARK,MT,0
2015,1034969,LIBERTY,MT,0
2015,1034969,LINCOLN,MT,0
2015,1034969,MCCONE,MT,0
2015,1034969,MADISON,MT,0
2015,1034969,MEAGHER,MT,0
2015,1034969,MINERAL,MT,0
2015,1034969,MISSOULA,MT,0
2015,1034969,MUSSELSHELL,MT,0
2015,1034969,PARK,MT,0
2015,1034969,PETROLEUM,MT,0
2015,1034969,PHILLIPS,MT,0
2015,1034969,PONDERA,MT,0
2015,1034969,POWDER RIVER,MT,0
2015,1034969,POWELL,MT,0
2015,1034969,PRAIRIE,MT,0
2015,1034969,RAVALLI,MT,0
2015,1034969,RICHLAND,MT,0
2015,1034969,ROOSEVELT,MT,0
2015,1034969,ROSEBUD,MT,0
2015,1034969,SANDERS,MT,0
2015,1034969,SHERIDAN,MT,0
2015,1034969,SILVER BOW,MT,0
2015,1034969,STILLWATER,MT,0
2015,1034969,SWEET GRASS,MT,0
2015,1034969,TETON,MT,0
2015,1034969,TOOLE,MT,0
2015,1034969,TREASURE,MT,0
2015,1034969,VALLEY,MT,0
2015,1034969,WHEATLAND,MT,0
2015,1034969,WIBAUX,MT,0
2015,1034969,YELLOWSTONE,MT,0
2003,2208979,CHURCHILL,NV,0
2003,2208979,CLARK,NV,0
2003,2208979,DOUGLAS,NV,0
2003,2208979,ELKO,NV,0
2003,2208979,ESMERALDA,NV,0
2003,2208979,EUREKA,NV,0
2003,2208979,HUMBOLDT,NV,0
2003,2208979,LANDER,NV,0
2003,2208979,LINCOLN,NV,0
2003,2208979,LYON,NV,0
2003,2208979,MINERAL,NV,0
2003,2208979,NYE,NV,0
2003,2208979,PERSHING,NV,0
2003,2208979,STOREY,NV,0
2003,2208979,WASHOE,NV,0
2003,2208979,WHITE PINE,NV,0
2003,2208979,CARSON CITY,NV,0
2004,2279222,CHURCHILL,NV,0
2004,2279222,CLARK,NV,0
2004,2279222,DOUGLAS,NV,0
2004,2279222,ELKO,NV,0
2004,2279222,ESMERALDA,NV,0
2004,2279222,EUREKA,NV,0
2004,2279222,HUMBOLDT,NV,0
2004,2279222,LANDER,NV,0
2004,2279222,LINCOLN,NV,0
2004,2279222,LYON,NV,0
2004,2279222,MINERAL,NV,0
2004,2279222,NYE,NV,0
2004,2279222,PERSHING,NV,0
2004,2279222,STOREY,NV,0
2004,2279222,WASHOE,NV,0
2004,2279222,WHITE PINE,NV,0
2004,2279222,CARSON CITY,NV,0
2005,2349465,CHURCHILL,NV,0
2005,2349465,CLARK,NV,0
2005,2349465,DOUGLAS,NV,0
2005,2349465,ELKO,NV,0
2005,2349465,ESMERALDA,NV,0
2005,2349465,EUREKA,NV,0
2005,2349465,HUMBOLDT,NV,0
2005,2349465,LANDER,NV,0
2005,2349465,LINCOLN,NV,0
2005,2349465,LYON,NV,0
2005,2349465,MINERAL,NV,0
2005,2349465,NYE,NV,0
2005,2349465,PERSHING,NV,0
2005,2349465,STOREY,NV,0
2005,2349465,WASHOE,NV,0
2005,2349465,WHITE PINE,NV,0
2005,2349465,CARSON CITY,NV,0
2006,2419708,CHURCHILL,NV,554
2006,2419708,CLARK,NV,57999
2006,2419708,DOUGLAS,NV,1311
2006,2419708,ELKO,NV,564
2006,2419708,ESMERALDA,NV,0
2006,2419708,EUREKA,NV,0
2006,2419708,HUMBOLDT,NV,160
2006,2419708,LANDER,NV,44
2006,2419708,LINCOLN,NV,137
2006,2419708,LYON,NV,812
2006,2419708,MINERAL,NV,95
2006,2419708,NYE,NV,1689
2006,2419708,PERSHING,NV,0
2006,2419708,STOREY,NV,0
2006,2419708,WASHOE,NV,7857
2006,2419708,WHITE PINE,NV,335
2006,2419708,CARSON CITY,NV,1763
2007,2489951,CHURCHILL,NV,692
2007,2489951,CLARK,NV,81406
2007,2489951,DOUGLAS,NV,1424
2007,2489951,ELKO,NV,810
2007,2489951,ESMERALDA,NV,0
2007,2489951,EUREKA,NV,0
2007,2489951,HUMBOLDT,NV,275
2007,2489951,LANDER,NV,155
2007,2489951,LINCOLN,NV,122
2007,2489951,LYON,NV,1091
2007,2489951,MINERAL,NV,96
2007,2489951,NYE,NV,3092
2007,2489951,PERSHING,NV,0
2007,2489951,STOREY,NV,0
2007,2489951,WASHOE,NV,10021
2007,2489951,WHITE PINE,NV,452
2007,2489951,CARSON CITY,NV,2501
2008,2560194,CHURCHILL,NV,727
2008,2560194,CLARK,NV,96189
2008,2560194,DOUGLAS,NV,1948
2008,2560194,ELKO,NV,929
2008,2560194,ESMERALDA,NV,0
2008,2560194,EUREKA,NV,0
2008,2560194,HUMBOLDT,NV,274
2008,2560194,LANDER,NV,102
2008,2560194,LINCOLN,NV,97
2008,2560194,LYON,NV,1074
2008,2560194,MINERAL,NV,156
2008,2560194,NYE,NV,3590
2008,2560194,PERSHING,NV,0
2008,2560194,STOREY,NV,0
2008,2560194,WASHOE,NV,11233
2008,2560194,WHITE PINE,NV,454
2008,2560194,CARSON CITY,NV,2648
2009,2630437,CHURCHILL,NV,781
2009,2630437,CLARK,NV,94728
2009,2630437,DOUGLAS,NV,1759
2009,2630437,ELKO,NV,904
2009,2630437,ESMERALDA,NV,0
2009,2630437,EUREKA,NV,0
2009,2630437,HUMBOLDT,NV,303
2009,2630437,LANDER,NV,147
2009,2630437,LINCOLN,NV,113
2009,2630437,LYON,NV,1422
2009,2630437,MINERAL,NV,225
2009,2630437,NYE,NV,3279
2009,2630437,PERSHING,NV,0
2009,2630437,STOREY,NV,0
2009,2630437,WASHOE,NV,11903
2009,2630437,WHITE PINE,NV,559
2009,2630437,CARSON CITY,NV,3175
2010,2700679,CHURCHILL,NV,647
2010,2700679,CLARK,NV,82411
2010,2700679,DOUGLAS,NV,1517
2010,2700679,ELKO,NV,1350
2010,2700679,ESMERALDA,NV,0
2010,2700679,EUREKA,NV,0
2010,2700679,HUMBOLDT,NV,352
2010,2700679,LANDER,NV,162
2010,2700679,LINCOLN,NV,132
2010,2700679,LYON,NV,1495
2010,2700679,MINERAL,NV,247
2010,2700679,NYE,NV,3022
2010,2700679,PERSHING,NV,0
2010,2700679,STOREY,NV,0
2010,2700679,WASHOE,NV,11773
2010,2700679,WHITE PINE,NV,604
2010,2700679,CARSON CITY,NV,2391
2011,2742393,CHURCHILL,NV,957
2011,2742393,CLARK,NV,123340
2011,2742393,DOUGLAS,NV,2263
2011,2742393,ELKO,NV,1530
2011,2742393,ESMERALDA,NV,0
2011,2742393,EUREKA,NV,0
2011,2742393,HUMBOLDT,NV,490
2011,2742393,LANDER,NV,154
2011,2742393,LINCOLN,NV,163
2011,2742393,LYON,NV,1815
2011,2742393,MINERAL,NV,317
2011,2742393,NYE,NV,4532
2011,2742393,PERSHING,NV,36
2011,2742393,STOREY,NV,0
2011,2742393,WASHOE,NV,16059
2011,2742393,WHITE PINE,NV,719
2011,2742393,CARSON CITY,NV,3686
2012,2784107,CHURCHILL,NV,1062
2012,2784107,CLARK,NV,126558
2012,2784107,DOUGLAS,NV,2050
2012,2784107,ELKO,NV,1540
2012,2784107,ESMERALDA,NV,0
2012,2784107,EUREKA,NV,0
2012,2784107,HUMBOLDT,NV,543
2012,2784107,LANDER,NV,175
2012,2784107,LINCOLN,NV,241
2012,2784107,LYON,NV,1905
2012,2784107,MINERAL,NV,298
2012,2784107,NYE,NV,4708
2012,2784107,PERSHING,NV,58
2012,2784107,STOREY,NV,0
2012,2784107,WASHOE,NV,16858
2012,2784107,WHITE PINE,NV,929
2012,2784107,CARSON CITY,NV,3504
2013,2825821,CHURCHILL,NV,0
2013,2825821,CLARK,NV,0
2013,2825821,DOUGLAS,NV,0
2013,2825821,ELKO,NV,0
2013,2825821,ESMERALDA,NV,0
2013,2825821,EUREKA,NV,0
2013,2825821,HUMBOLDT,NV,0
2013,2825821,LANDER,NV,0
2013,2825821,LINCOLN,NV,0
2013,2825821,LYON,NV,0
2013,2825821,MINERAL,NV,0
2013,2825821,NYE,NV,0
2013,2825821,PERSHING,NV,0
2013,2825821,STOREY,NV,0
2013,2825821,WASHOE,NV,0
2013,2825821,WHITE PINE,NV,0
2013,2825821,CARSON CITY,NV,0
2014,2867535,CHURCHILL,NV,0
2014,2867535,CLARK,NV,0
2014,2867535,DOUGLAS,NV,0
2014,2867535,ELKO,NV,0
2014,2867535,ESMERALDA,NV,0
2014,2867535,EUREKA,NV,0
2014,2867535,HUMBOLDT,NV,0
2014,2867535,LANDER,NV,0
2014,2867535,LINCOLN,NV,0
2014,2867535,LYON,NV,0
2014,2867535,MINERAL,NV,0
2014,2867535,NYE,NV,0
2014,2867535,PERSHING,NV,0
2014,2867535,STOREY,NV,0
2014,2867535,WASHOE,NV,0
2014,2867535,WHITE PINE,NV,0
2014,2867535,CARSON CITY,NV,0
2015,2909249,CHURCHILL,NV,0
2015,2909249,CLARK,NV,0
2015,2909249,DOUGLAS,NV,0
2015,2909249,ELKO,NV,0
2015,2909249,ESMERALDA,NV,0
2015,2909249,EUREKA,NV,0
2015,2909249,HUMBOLDT,NV,0
2015,2909249,LANDER,NV,0
2015,2909249,LINCOLN,NV,0
2015,2909249,LYON,NV,0
2015,2909249,MINERAL,NV,0
2015,2909249,NYE,NV,0
2015,2909249,PERSHING,NV,0
2015,2909249,STOREY,NV,0
2015,2909249,WASHOE,NV,0
2015,2909249,WHITE PINE,NV,0
2015,2909249,CARSON CITY,NV,0
2003,3544389,BAKER,OR,0
2003,3544389,BENTON,OR,0
2003,3544389,CLACKAMAS,OR,0
2003,3544389,CLATSOP,OR,0
2003,3544389,COLUMBIA,OR,0
2003,3544389,COOS,OR,0
2003,3544389,CROOK,OR,0
2003,3544389,CURRY,OR,0
2003,3544389,DESCHUTES,OR,0
2003,3544389,DOUGLAS,OR,0
2003,3544389,GILLIAM,OR,0
2003,3544389,GRANT,OR,0
2003,3544389,HARNEY,OR,0
2003,3544389,HOOD RIVER,OR,0
2003,3544389,JACKSON,OR,0
2003,3544389,JEFFERSON,OR,0
2003,3544389,JOSEPHINE,OR,0
2003,3544389,KLAMATH,OR,0
2003,3544389,LAKE,OR,0
2003,3544389,LANE,OR,0
2003,3544389,LINCOLN,OR,0
2003,3544389,LINN,OR,0
2003,3544389,MALHEUR,OR,0
2003,3544389,MARION,OR,0
2003,3544389,MORROW,OR,0
2003,3544389,MULTNOMAH,OR,0
2003,3544389,POLK,OR,0
2003,3544389,SHERMAN,OR,0
2003,3544389,TILLAMOOK,OR,0
2003,3544389,UMATILLA,OR,0
2003,3544389,UNION,OR,0
2003,3544389,WALLOWA,OR,0
2003,3544389,WASCO,OR,0
2003,3544389,WASHINGTON,OR,0
2003,3544389,WHEELER,OR,0
2003,3544389,YAMHILL,OR,0
2004,3585344,BAKER,OR,0
2004,3585344,BENTON,OR,0
2004,3585344,CLACKAMAS,OR,0
2004,3585344,CLATSOP,OR,0
2004,3585344,COLUMBIA,OR,0
2004,3585344,COOS,OR,0
2004,3585344,CROOK,OR,0
2004,3585344,CURRY,OR,0
2004,3585344,DESCHUTES,OR,0
2004,3585344,DOUGLAS,OR,0
2004,3585344,GILLIAM,OR,0
2004,3585344,GRANT,OR,0
2004,3585344,HARNEY,OR,0
2004,3585344,HOOD RIVER,OR,0
2004,3585344,JACKSON,OR,0
2004,3585344,JEFFERSON,OR,0
2004,3585344,JOSEPHINE,OR,0
2004,3585344,KLAMATH,OR,0
2004,3585344,LAKE,OR,0
2004,3585344,LANE,OR,0
2004,3585344,LINCOLN,OR,0
2004,3585344,LINN,OR,0
2004,3585344,MALHEUR,OR,0
2004,3585344,MARION,OR,0
2004,3585344,MORROW,OR,0
2004,3585344,MULTNOMAH,OR,0
2004,3585344,POLK,OR,0
2004,3585344,SHERMAN,OR,0
2004,3585344,TILLAMOOK,OR,0
2004,3585344,UMATILLA,OR,0
2004,3585344,UNION,OR,0
2004,3585344,WALLOWA,OR,0
2004,3585344,WASCO,OR,0
2004,3585344,WASHINGTON,OR,0
2004,3585344,WHEELER,OR,0
2004,3585344,YAMHILL,OR,0
2005,3626299,BAKER,OR,0
2005,3626299,BENTON,OR,0
2005,3626299,CLACKAMAS,OR,0
2005,3626299,CLATSOP,OR,0
2005,3626299,COLUMBIA,OR,0
2005,3626299,COOS,OR,0
2005,3626299,CROOK,OR,0
2005,3626299,CURRY,OR,0
2005,3626299,DESCHUTES,OR,0
2005,3626299,DOUGLAS,OR,0
2005,3626299,GILLIAM,OR,0
2005,3626299,GRANT,OR,0
2005,3626299,HARNEY,OR,0
2005,3626299,HOOD RIVER,OR,0
2005,3626299,JACKSON,OR,0
2005,3626299,JEFFERSON,OR,0
2005,3626299,JOSEPHINE,OR,0
2005,3626299,KLAMATH,OR,0
2005,3626299,LAKE,OR,0
2005,3626299,LANE,OR,0
2005,3626299,LINCOLN,OR,0
2005,3626299,LINN,OR,0
2005,3626299,MALHEUR,OR,0
2005,3626299,MARION,OR,0
2005,3626299,MORROW,OR,0
2005,3626299,MULTNOMAH,OR,0
2005,3626299,POLK,OR,0
2005,3626299,SHERMAN,OR,0
2005,3626299,TILLAMOOK,OR,0
2005,3626299,UMATILLA,OR,0
2005,3626299,UNION,OR,0
2005,3626299,WALLOWA,OR,0
2005,3626299,WASCO,OR,0
2005,3626299,WASHINGTON,OR,0
2005,3626299,WHEELER,OR,0
2005,3626299,YAMHILL,OR,0
2006,3667254,BAKER,OR,494
2006,3667254,BENTON,OR,1028
2006,3667254,CLACKAMAS,OR,10315
2006,3667254,CLATSOP,OR,1613
2006,3667254,COLUMBIA,OR,906
2006,3667254,COOS,OR,1980
2006,3667254,CROOK,OR,350
2006,3667254,CURRY,OR,874
2006,3667254,DESCHUTES,OR,2721
2006,3667254,DOUGLAS,OR,3375
2006,3667254,GILLIAM,OR,17
2006,3667254,GRANT,OR,141
2006,3667254,HARNEY,OR,105
2006,3667254,HOOD RIVER,OR,401
2006,3667254,JACKSON,OR,6195
2006,3667254,JEFFERSON,OR,152
2006,3667254,JOSEPHINE,OR,2489
2006,3667254,KLAMATH,OR,1588
2006,3667254,LAKE,OR,185
2006,3667254,LANE,OR,9314
2006,3667254,LINCOLN,OR,1864
2006,3667254,LINN,OR,2777
2006,3667254,MALHEUR,OR,587
2006,3667254,MARION,OR,5907
2006,3667254,MORROW,OR,86
2006,3667254,MULTNOMAH,OR,17720
2006,3667254,POLK,OR,692
2006,3667254,SHERMAN,OR,0
2006,3667254,TILLAMOOK,OR,1115
2006,3667254,UMATILLA,OR,1267
2006,3667254,UNION,OR,712
2006,3667254,WALLOWA,OR,141
2006,3667254,WASCO,OR,658
2006,3667254,WASHINGTON,OR,9399
2006,3667254,WHEELER,OR,0
2006,3667254,YAMHILL,OR,1777
2007,3708209,BAKER,OR,486
2007,3708209,BENTON,OR,1246
2007,3708209,CLACKAMAS,OR,13405
2007,3708209,CLATSOP,OR,1633
2007,3708209,COLUMBIA,OR,1074
2007,3708209,COOS,OR,2503
2007,3708209,CROOK,OR,439
2007,3708209,CURRY,OR,1298
2007,3708209,DESCHUTES,OR,3587
2007,3708209,DOUGLAS,OR,5339
2007,3708209,GILLIAM,OR,27
2007,3708209,GRANT,OR,92
2007,3708209,HARNEY,OR,155
2007,3708209,HOOD RIVER,OR,471
2007,3708209,JACKSON,OR,8315
2007,3708209,JEFFERSON,OR,293
2007,3708209,JOSEPHINE,OR,3179
2007,3708209,KLAMATH,OR,1739
2007,3708209,LAKE,OR,294
2007,3708209,LANE,OR,10623
2007,3708209,LINCOLN,OR,2417
2007,3708209,LINN,OR,3398
2007,3708209,MALHEUR,OR,795
2007,3708209,MARION,OR,7682
2007,3708209,MORROW,OR,63
2007,3708209,MULTNOMAH,OR,24072
2007,3708209,POLK,OR,1191
2007,3708209,SHERMAN,OR,0
2007,3708209,TILLAMOOK,OR,1174
2007,3708209,UMATILLA,OR,1451
2007,3708209,UNION,OR,933
2007,3708209,WALLOWA,OR,164
2007,3708209,WASCO,OR,808
2007,3708209,WASHINGTON,OR,14454
2007,3708209,WHEELER,OR,0
2007,3708209,YAMHILL,OR,2278
2008,3749164,BAKER,OR,602
2008,3749164,BENTON,OR,1676
2008,3749164,CLACKAMAS,OR,15969
2008,3749164,CLATSOP,OR,1851
2008,3749164,COLUMBIA,OR,1397
2008,3749164,COOS,OR,2740
2008,3749164,CROOK,OR,499
2008,3749164,CURRY,OR,1340
2008,3749164,DESCHUTES,OR,4251
2008,3749164,DOUGLAS,OR,4869
2008,3749164,GILLIAM,OR,16
2008,3749164,GRANT,OR,181
2008,3749164,HARNEY,OR,204
2008,3749164,HOOD RIVER,OR,527
2008,3749164,JACKSON,OR,10091
2008,3749164,JEFFERSON,OR,365
2008,3749164,JOSEPHINE,OR,3763
2008,3749164,KLAMATH,OR,2044
2008,3749164,LAKE,OR,292
2008,3749164,LANE,OR,11685
2008,3749164,LINCOLN,OR,2198
2008,3749164,LINN,OR,4330
2008,3749164,MALHEUR,OR,834
