Year,State Population,County Name,State Abbreviation,BUYER_MME
2008,3691355,PUSHMATAHA,OK,0
2008,3691355,ROGER MILLS,OK,0
2008,3691355,ROGERS,OK,0
2008,3691355,SEMINOLE,OK,0
2008,3691355,SEQUOYAH,OK,0
2008,3691355,STEPHENS,OK,0
2008,3691355,TEXAS,OK,0
2008,3691355,TILLMAN,OK,0
2008,3691355,TULSA,OK,0
2008,3691355,WAGONER,OK,0
2008,3691355,WASHINGTON,OK,0
2008,3691355,WASHITA,OK,0
2008,3691355,WOODS,OK,0
2008,3691355,WOODWARD,OK,0
2009,3721468,ADAIR,OK,0
2009,3721468,ALFALFA,OK,0
2009,3721468,ATOKA,OK,0
2009,3721468,BEAVER,OK,0
2009,3721468,BECKHAM,OK,0
2009,3721468,BLAINE,OK,0
2009,3721468,BRYAN,OK,0
2009,3721468,CADDO,OK,0
2009,3721468,CANADIAN,OK,0
2009,3721468,CARTER,OK,0
2009,3721468,CHEROKEE,OK,0
2009,3721468,CHOCTAW,OK,0
2009,3721468,CIMARRON,OK,0
2009,3721468,CLEVELAND,OK,0
2009,3721468,COAL,OK,0
2009,3721468,COMANCHE,OK,0
2009,3721468,COTTON,OK,0
2009,3721468,CRAIG,OK,0
2009,3721468,CREEK,OK,0
2009,3721468,CUSTER,OK,0
2009,3721468,DELAWARE,OK,0
2009,3721468,DEWEY,OK,0
2009,3721468,ELLIS,OK,0
2009,3721468,GARFIELD,OK,0
2009,3721468,GARVIN,OK,0
2009,3721468,GRADY,OK,0
2009,3721468,GRANT,OK,0
2009,3721468,GREER,OK,0
2009,3721468,HARMON,OK,0
2009,3721468,HARPER,OK,0
2009,3721468,HASKELL,OK,0
2009,3721468,HUGHES,OK,0
2009,3721468,JACKSON,OK,0
2009,3721468,JEFFERSON,OK,0
2009,3721468,JOHNSTON,OK,0
2009,3721468,KAY,OK,0
2009,3721468,KINGFISHER,OK,0
2009,3721468,KIOWA,OK,0
2009,3721468,LATIMER,OK,0
2009,3721468,LE FLORE,OK,0
2009,3721468,LINCOLN,OK,0
2009,3721468,LOGAN,OK,0
2009,3721468,LOVE,OK,0
2009,3721468,MCCLAIN,OK,0
2009,3721468,MCCURTAIN,OK,0
2009,3721468,MCINTOSH,OK,0
2009,3721468,MAJOR,OK,0
2009,3721468,MARSHALL,OK,0
2009,3721468,MAYES,OK,0
2009,3721468,MURRAY,OK,0
2009,3721468,MUSKOGEE,OK,0
2009,3721468,NOBLE,OK,0
2009,3721468,NOWATA,OK,0
2009,3721468,OKFUSKEE,OK,0
2009,3721468,OKLAHOMA,OK,0
2009,3721468,OKMULGEE,OK,0
2009,3721468,OSAGE,OK,0
2009,3721468,OTTAWA,OK,0
2009,3721468,PAWNEE,OK,0
2009,3721468,PAYNE,OK,0
2009,3721468,PITTSBURG,OK,0
2009,3721468,PONTOTOC,OK,0
2009,3721468,POTTAWATOMIE,OK,0
2009,3721468,PUSHMATAHA,OK,0
2009,3721468,ROGER MILLS,OK,0
2009,3721468,ROGERS,OK,0
2009,3721468,SEMINOLE,OK,0
2009,3721468,SEQUOYAH,OK,0
2009,3721468,STEPHENS,OK,0
2009,3721468,TEXAS,OK,0
2009,3721468,TILLMAN,OK,0
2009,3721468,TULSA,OK,0
2009,3721468,WAGONER,OK,0
2009,3721468,WASHINGTON,OK,0
2009,3721468,WASHITA,OK,0
2009,3721468,WOODS,OK,0
2009,3721468,WOODWARD,OK,0
2010,3751583,ADAIR,OK,0
2010,3751583,ALFALFA,OK,0
2010,3751583,ATOKA,OK,0
2010,3751583,BEAVER,OK,0
2010,3751583,BECKHAM,OK,0
2010,3751583,BLAINE,OK,0
2010,3751583,BRYAN,OK,0
2010,3751583,CADDO,OK,0
2010,3751583,CANADIAN,OK,0
2010,3751583,CARTER,OK,0
2010,3751583,CHEROKEE,OK,0
2010,3751583,CHOCTAW,OK,0
2010,3751583,CIMARRON,OK,0
2010,3751583,CLEVELAND,OK,0
2010,3751583,COAL,OK,0
2010,3751583,COMANCHE,OK,0
2010,3751583,COTTON,OK,0
2010,3751583,CRAIG,OK,0
2010,3751583,CREEK,OK,0
2010,3751583,CUSTER,OK,0
2010,3751583,DELAWARE,OK,0
2010,3751583,DEWEY,OK,0
2010,3751583,ELLIS,OK,0
2010,3751583,GARFIELD,OK,0
2010,3751583,GARVIN,OK,0
2010,3751583,GRADY,OK,0
2010,3751583,GRANT,OK,0
2010,3751583,GREER,OK,0
2010,3751583,HARMON,OK,0
2010,3751583,HARPER,OK,0
2010,3751583,HASKELL,OK,0
2010,3751583,HUGHES,OK,0
2010,3751583,JACKSON,OK,0
2010,3751583,JEFFERSON,OK,0
2010,3751583,JOHNSTON,OK,0
2010,3751583,KAY,OK,0
2010,3751583,KINGFISHER,OK,0
2010,3751583,KIOWA,OK,0
2010,3751583,LATIMER,OK,0
2010,3751583,LE FLORE,OK,0
2010,3751583,LINCOLN,OK,0
2010,3751583,LOGAN,OK,0
2010,3751583,LOVE,OK,0
2010,3751583,MCCLAIN,OK,0
2010,3751583,MCCURTAIN,OK,0
2010,3751583,MCINTOSH,OK,0
2010,3751583,MAJOR,OK,0
2010,3751583,MARSHALL,OK,0
2010,3751583,MAYES,OK,0
2010,3751583,MURRAY,OK,0
2010,3751583,MUSKOGEE,OK,0
2010,3751583,NOBLE,OK,0
2010,3751583,NOWATA,OK,0
2010,3751583,OKFUSKEE,OK,0
2010,3751583,OKLAHOMA,OK,0
2010,3751583,OKMULGEE,OK,0
2010,3751583,OSAGE,OK,0
2010,3751583,OTTAWA,OK,0
2010,3751583,PAWNEE,OK,0
2010,3751583,PAYNE,OK,0
2010,3751583,PITTSBURG,OK,0
2010,3751583,PONTOTOC,OK,0
2010,3751583,POTTAWATOMIE,OK,0
2010,3751583,PUSHMATAHA,OK,0
2010,3751583,ROGER MILLS,OK,0
2010,3751583,ROGERS,OK,0
2010,3751583,SEMINOLE,OK,0
2010,3751583,SEQUOYAH,OK,0
2010,3751583,STEPHENS,OK,0
2010,3751583,TEXAS,OK,0
2010,3751583,TILLMAN,OK,0
2010,3751583,TULSA,OK,0
2010,3751583,WAGONER,OK,0
2010,3751583,WASHINGTON,OK,0
2010,3751583,WASHITA,OK,0
2010,3751583,WOODS,OK,0
2010,3751583,WOODWARD,OK,0
2011,3775520,ADAIR,OK,0
2011,3775520,ALFALFA,OK,0
2011,3775520,ATOKA,OK,0
2011,3775520,BEAVER,OK,0
2011,3775520,BECKHAM,OK,0
2011,3775520,BLAINE,OK,0
2011,3775520,BRYAN,OK,0
2011,3775520,CADDO,OK,0
2011,3775520,CANADIAN,OK,0
2011,3775520,CARTER,OK,0
2011,3775520,CHEROKEE,OK,0
2011,3775520,CHOCTAW,OK,0
2011,3775520,CIMARRON,OK,0
2011,3775520,CLEVELAND,OK,0
2011,3775520,COAL,OK,0
2011,3775520,COMANCHE,OK,0
2011,3775520,COTTON,OK,0
2011,3775520,CRAIG,OK,0
2011,3775520,CREEK,OK,0
2011,3775520,CUSTER,OK,0
2011,3775520,DELAWARE,OK,0
2011,3775520,DEWEY,OK,0
2011,3775520,ELLIS,OK,0
2011,3775520,GARFIELD,OK,0
2011,3775520,GARVIN,OK,0
2011,3775520,GRADY,OK,0
2011,3775520,GRANT,OK,0
2011,3775520,GREER,OK,0
2011,3775520,HARMON,OK,0
2011,3775520,HARPER,OK,0
2011,3775520,HASKELL,OK,0
2011,3775520,HUGHES,OK,0
2011,3775520,JACKSON,OK,0
2011,3775520,JEFFERSON,OK,0
2011,3775520,JOHNSTON,OK,0
2011,3775520,KAY,OK,0
2011,3775520,KINGFISHER,OK,0
2011,3775520,KIOWA,OK,0
2011,3775520,LATIMER,OK,0
2011,3775520,LE FLORE,OK,0
2011,3775520,LINCOLN,OK,0
2011,3775520,LOGAN,OK,0
2011,3775520,LOVE,OK,0
2011,3775520,MCCLAIN,OK,0
2011,3775520,MCCURTAIN,OK,0
2011,3775520,MCINTOSH,OK,0
2011,3775520,MAJOR,OK,0
2011,3775520,MARSHALL,OK,0
2011,3775520,MAYES,OK,0
2011,3775520,MURRAY,OK,0
2011,3775520,MUSKOGEE,OK,0
2011,3775520,NOBLE,OK,0
2011,3775520,NOWATA,OK,0
2011,3775520,OKFUSKEE,OK,0
2011,3775520,OKLAHOMA,OK,0
2011,3775520,OKMULGEE,OK,0
2011,3775520,OSAGE,OK,0
2011,3775520,OTTAWA,OK,0
2011,3775520,PAWNEE,OK,0
2011,3775520,PAYNE,OK,0
2011,3775520,PITTSBURG,OK,0
2011,3775520,PONTOTOC,OK,0
2011,3775520,POTTAWATOMIE,OK,0
2011,3775520,PUSHMATAHA,OK,0
2011,3775520,ROGER MILLS,OK,0
2011,3775520,ROGERS,OK,0
2011,3775520,SEMINOLE,OK,0
2011,3775520,SEQUOYAH,OK,0
2011,3775520,STEPHENS,OK,0
2011,3775520,TEXAS,OK,0
2011,3775520,TILLMAN,OK,0
2011,3775520,TULSA,OK,0
2011,3775520,WAGONER,OK,0
2011,3775520,WASHINGTON,OK,0
2011,3775520,WASHITA,OK,0
2011,3775520,WOODS,OK,0
2011,3775520,WOODWARD,OK,0
2012,3799457,ADAIR,OK,0
2012,3799457,ALFALFA,OK,0
2012,3799457,ATOKA,OK,0
2012,3799457,BEAVER,OK,0
2012,3799457,BECKHAM,OK,0
2012,3799457,BLAINE,OK,0
2012,3799457,BRYAN,OK,0
2012,3799457,CADDO,OK,0
2012,3799457,CANADIAN,OK,0
2012,3799457,CARTER,OK,0
2012,3799457,CHEROKEE,OK,0
2012,3799457,CHOCTAW,OK,0
2012,3799457,CIMARRON,OK,0
2012,3799457,CLEVELAND,OK,0
2012,3799457,COAL,OK,0
2012,3799457,COMANCHE,OK,0
2012,3799457,COTTON,OK,0
2012,3799457,CRAIG,OK,0
2012,3799457,CREEK,OK,0
2012,3799457,CUSTER,OK,0
2012,3799457,DELAWARE,OK,0
2012,3799457,DEWEY,OK,0
2012,3799457,ELLIS,OK,0
2012,3799457,GARFIELD,OK,0
2012,3799457,GARVIN,OK,0
2012,3799457,GRADY,OK,0
2012,3799457,GRANT,OK,0
2012,3799457,GREER,OK,0
2012,3799457,HARMON,OK,0
2012,3799457,HARPER,OK,0
2012,3799457,HASKELL,OK,0
2012,3799457,HUGHES,OK,0
2012,3799457,JACKSON,OK,0
2012,3799457,JEFFERSON,OK,0
2012,3799457,JOHNSTON,OK,0
2012,3799457,KAY,OK,0
2012,3799457,KINGFISHER,OK,0
2012,3799457,KIOWA,OK,0
2012,3799457,LATIMER,OK,0
2012,3799457,LE FLORE,OK,0
2012,3799457,LINCOLN,OK,0
2012,3799457,LOGAN,OK,0
2012,3799457,LOVE,OK,0
2012,3799457,MCCLAIN,OK,0
2012,3799457,MCCURTAIN,OK,0
2012,3799457,MCINTOSH,OK,0
2012,3799457,MAJOR,OK,0
2012,3799457,MARSHALL,OK,0
2012,3799457,MAYES,OK,0
2012,3799457,MURRAY,OK,0
2012,3799457,MUSKOGEE,OK,0
2012,3799457,NOBLE,OK,0
2012,3799457,NOWATA,OK,0
2012,3799457,OKFUSKEE,OK,0
2012,3799457,OKLAHOMA,OK,0
2012,3799457,OKMULGEE,OK,0
2012,3799457,OSAGE,OK,0
2012,3799457,OTTAWA,OK,0
2012,3799457,PAWNEE,OK,0
2012,3799457,PAYNE,OK,0
2012,3799457,PITTSBURG,OK,0
2012,3799457,PONTOTOC,OK,0
2012,3799457,POTTAWATOMIE,OK,0
2012,3799457,PUSHMATAHA,OK,0
2012,3799457,ROGER MILLS,OK,0
2012,3799457,ROGERS,OK,0
2012,3799457,SEMINOLE,OK,0
2012,3799457,SEQUOYAH,OK,0
2012,3799457,STEPHENS,OK,0
2012,3799457,TEXAS,OK,0
2012,3799457,TILLMAN,OK,0
2012,3799457,TULSA,OK,0
2012,3799457,WAGONER,OK,0
2012,3799457,WASHINGTON,OK,0
2012,3799457,WASHITA,OK,0
2012,3799457,WOODS,OK,0
2012,3799457,WOODWARD,OK,0
2013,3823394,ADAIR,OK,0
2013,3823394,ALFALFA,OK,0
2013,3823394,ATOKA,OK,0
2013,3823394,BEAVER,OK,0
2013,3823394,BECKHAM,OK,0
2013,3823394,BLAINE,OK,0
2013,3823394,BRYAN,OK,0
2013,3823394,CADDO,OK,0
2013,3823394,CANADIAN,OK,0
2013,3823394,CARTER,OK,0
2013,3823394,CHEROKEE,OK,0
2013,3823394,CHOCTAW,OK,0
2013,3823394,CIMARRON,OK,0
2013,3823394,CLEVELAND,OK,0
2013,3823394,COAL,OK,0
2013,3823394,COMANCHE,OK,0
2013,3823394,COTTON,OK,0
2013,3823394,CRAIG,OK,0
2013,3823394,CREEK,OK,0
2013,3823394,CUSTER,OK,0
2013,3823394,DELAWARE,OK,0
2013,3823394,DEWEY,OK,0
2013,3823394,ELLIS,OK,0
2013,3823394,GARFIELD,OK,0
2013,3823394,GARVIN,OK,0
2013,3823394,GRADY,OK,0
2013,3823394,GRANT,OK,0
2013,3823394,GREER,OK,0
2013,3823394,HARMON,OK,0
2013,3823394,HARPER,OK,0
2013,3823394,HASKELL,OK,0
2013,3823394,HUGHES,OK,0
2013,3823394,JACKSON,OK,0
2013,3823394,JEFFERSON,OK,0
2013,3823394,JOHNSTON,OK,0
2013,3823394,KAY,OK,0
2013,3823394,KINGFISHER,OK,0
2013,3823394,KIOWA,OK,0
2013,3823394,LATIMER,OK,0
2013,3823394,LE FLORE,OK,0
2013,3823394,LINCOLN,OK,0
2013,3823394,LOGAN,OK,0
2013,3823394,LOVE,OK,0
2013,3823394,MCCLAIN,OK,0
2013,3823394,MCCURTAIN,OK,0
2013,3823394,MCINTOSH,OK,0
2013,3823394,MAJOR,OK,0
2013,3823394,MARSHALL,OK,0
2013,3823394,MAYES,OK,0
2013,3823394,MURRAY,OK,0
2013,3823394,MUSKOGEE,OK,0
2013,3823394,NOBLE,OK,0
2013,3823394,NOWATA,OK,0
2013,3823394,OKFUSKEE,OK,0
2013,3823394,OKLAHOMA,OK,0
2013,3823394,OKMULGEE,OK,0
2013,3823394,OSAGE,OK,0
2013,3823394,OTTAWA,OK,0
2013,3823394,PAWNEE,OK,0
2013,3823394,PAYNE,OK,0
2013,3823394,PITTSBURG,OK,0
2013,3823394,PONTOTOC,OK,0
2013,3823394,POTTAWATOMIE,OK,0
2013,3823394,PUSHMATAHA,OK,0
2013,3823394,ROGER MILLS,OK,0
2013,3823394,ROGERS,OK,0
2013,3823394,SEMINOLE,OK,0
2013,3823394,SEQUOYAH,OK,0
2013,3823394,STEPHENS,OK,0
2013,3823394,TEXAS,OK,0
2013,3823394,TILLMAN,OK,0
2013,3823394,TULSA,OK,0
2013,3823394,WAGONER,OK,0
2013,3823394,WASHINGTON,OK,0
2013,3823394,WASHITA,OK,0
2013,3823394,WOODS,OK,0
2013,3823394,WOODWARD,OK,0
2014,3847331,ADAIR,OK,0
2014,3847331,ALFALFA,OK,0
2014,3847331,ATOKA,OK,0
2014,3847331,BEAVER,OK,0
2014,3847331,BECKHAM,OK,0
2014,3847331,BLAINE,OK,0
2014,3847331,BRYAN,OK,0
2014,3847331,CADDO,OK,0
2014,3847331,CANADIAN,OK,0
2014,3847331,CARTER,OK,0
2014,3847331,CHEROKEE,OK,0
2014,3847331,CHOCTAW,OK,0
2014,3847331,CIMARRON,OK,0
2014,3847331,CLEVELAND,OK,0
2014,3847331,COAL,OK,0
2014,3847331,COMANCHE,OK,0
2014,3847331,COTTON,OK,0
2014,3847331,CRAIG,OK,0
2014,3847331,CREEK,OK,0
2014,3847331,CUSTER,OK,0
2014,3847331,DELAWARE,OK,0
2014,3847331,DEWEY,OK,0
2014,3847331,ELLIS,OK,0
2014,3847331,GARFIELD,OK,0
2014,3847331,GARVIN,OK,0
2014,3847331,GRADY,OK,0
2014,3847331,GRANT,OK,0
2014,3847331,GREER,OK,0
2014,3847331,HARMON,OK,0
2014,3847331,HARPER,OK,0
2014,3847331,HASKELL,OK,0
2014,3847331,HUGHES,OK,0
2014,3847331,JACKSON,OK,0
2014,3847331,JEFFERSON,OK,0
2014,3847331,JOHNSTON,OK,0
2014,3847331,KAY,OK,0
2014,3847331,KINGFISHER,OK,0
2014,3847331,KIOWA,OK,0
2014,3847331,LATIMER,OK,0
2014,3847331,LE FLORE,OK,0
2014,3847331,LINCOLN,OK,0
2014,3847331,LOGAN,OK,0
2014,3847331,LOVE,OK,0
2014,3847331,MCCLAIN,OK,0
2014,3847331,MCCURTAIN,OK,0
2014,3847331,MCINTOSH,OK,0
2014,3847331,MAJOR,OK,0
2014,3847331,MARSHALL,OK,0
2014,3847331,MAYES,OK,0
2014,3847331,MURRAY,OK,0
2014,3847331,MUSKOGEE,OK,0
2014,3847331,NOBLE,OK,0
2014,3847331,NOWATA,OK,0
2014,3847331,OKFUSKEE,OK,0
2014,3847331,OKLAHOMA,OK,0
2014,3847331,OKMULGEE,OK,0
2014,3847331,OSAGE,OK,0
2014,3847331,OTTAWA,OK,0
2014,3847331,PAWNEE,OK,0
2014,3847331,PAYNE,OK,0
2014,3847331,PITTSBURG,OK,0
2014,3847331,PONTOTOC,OK,0
2014,3847331,POTTAWATOMIE,OK,0
2014,3847331,PUSHMATAHA,OK,0
2014,3847331,ROGER MILLS,OK,0
2014,3847331,ROGERS,OK,0
2014,3847331,SEMINOLE,OK,0
2014,3847331,SEQUOYAH,OK,0
2014,3847331,STEPHENS,OK,0
2014,3847331,TEXAS,OK,0
2014,3847331,TILLMAN,OK,0
2014,3847331,TULSA,OK,0
2014,3847331,WAGONER,OK,0
2014,3847331,WASHINGTON,OK,0
2014,3847331,WASHITA,OK,0
2014,3847331,WOODS,OK,0
2014,3847331,WOODWARD,OK,0
2015,3871268,ADAIR,OK,0
2015,3871268,ALFALFA,OK,0
2015,3871268,ATOKA,OK,0
2015,3871268,BEAVER,OK,0
2015,3871268,BECKHAM,OK,0
2015,3871268,BLAINE,OK,0
2015,3871268,BRYAN,OK,0
2015,3871268,CADDO,OK,0
2015,3871268,CANADIAN,OK,0
2015,3871268,CARTER,OK,0
2015,3871268,CHEROKEE,OK,0
2015,3871268,CHOCTAW,OK,0
2015,3871268,CIMARRON,OK,0
2015,3871268,CLEVELAND,OK,0
2015,3871268,COAL,OK,0
2015,3871268,COMANCHE,OK,0
2015,3871268,COTTON,OK,0
2015,3871268,CRAIG,OK,0
2015,3871268,CREEK,OK,0
2015,3871268,CUSTER,OK,0
2015,3871268,DELAWARE,OK,0
2015,3871268,DEWEY,OK,0
2015,3871268,ELLIS,OK,0
2015,3871268,GARFIELD,OK,0
2015,3871268,GARVIN,OK,0
2015,3871268,GRADY,OK,0
2015,3871268,GRANT,OK,0
2015,3871268,GREER,OK,0
2015,3871268,HARMON,OK,0
2015,3871268,HARPER,OK,0
2015,3871268,HASKELL,OK,0
2015,3871268,HUGHES,OK,0
2015,3871268,JACKSON,OK,0
2015,3871268,JEFFERSON,OK,0
2015,3871268,JOHNSTON,OK,0
2015,3871268,KAY,OK,0
2015,3871268,KINGFISHER,OK,0
2015,3871268,KIOWA,OK,0
2015,3871268,LATIMER,OK,0
2015,3871268,LE FLORE,OK,0
2015,3871268,LINCOLN,OK,0
2015,3871268,LOGAN,OK,0
2015,3871268,LOVE,OK,0
2015,3871268,MCCLAIN,OK,0
2015,3871268,MCCURTAIN,OK,0
2015,3871268,MCINTOSH,OK,0
2015,3871268,MAJOR,OK,0
2015,3871268,MARSHALL,OK,0
2015,3871268,MAYES,OK,0
2015,3871268,MURRAY,OK,0
2015,3871268,MUSKOGEE,OK,0
2015,3871268,NOBLE,OK,0
2015,3871268,NOWATA,OK,0
2015,3871268,OKFUSKEE,OK,0
2015,3871268,OKLAHOMA,OK,0
2015,3871268,OKMULGEE,OK,0
2015,3871268,OSAGE,OK,0
2015,3871268,OTTAWA,OK,0
2015,3871268,PAWNEE,OK,0
2015,3871268,PAYNE,OK,0
2015,3871268,PITTSBURG,OK,0
2015,3871268,PONTOTOC,OK,0
2015,3871268,POTTAWATOMIE,OK,0
2015,3871268,PUSHMATAHA,OK,0
2015,3871268,ROGER MILLS,OK,0
2015,3871268,ROGERS,OK,0
2015,3871268,SEMINOLE,OK,0
2015,3871268,SEQUOYAH,OK,0
2015,3871268,STEPHENS,OK,0
2015,3871268,TEXAS,OK,0
2015,3871268,TILLMAN,OK,0
2015,3871268,TULSA,OK,0
2015,3871268,WAGONER,OK,0
2015,3871268,WASHINGTON,OK,0
2015,3871268,WASHITA,OK,0
2015,3871268,WOODS,OK,0
2015,3871268,WOODWARD,OK,0
