Year,State Population,County Name,State Abbreviation,County Population,BUYER_MME
2004,17111375,CLAY,FL,160820,0.0
2004,17111375,COLLIER,FL,279456,0.0
2004,17111375,COLUMBIA,FL,60857,0.0
2004,17111375,DESOTO,FL,33268,0.0
2004,17111375,DIXIE,FL,14822,0.0
2004,17111375,DUVAL,FL,813044,0.0
2004,17111375,ESCAMBIA,FL,295695,0.0
2004,17111375,FLAGLER,FL,68170,0.0
2004,17111375,FRANKLIN,FL,10515,0.0
2004,17111375,GADSDEN,FL,46109,0.0
2004,17111375,GILCHRIST,FL,15433,0.0
2004,17111375,GLADES,FL,11471,0.0
2004,17111375,GULF,FL,15072,0.0
2004,17111375,HAMILTON,FL,13913,0.0
2004,17111375,HARDEE,FL,27206,0.0
2004,17111375,HENDRY,FL,37368,0.0
2004,17111375,HERNANDO,FL,147587,0.0
2004,17111375,HIGHLANDS,FL,91951,0.0
2004,17111375,HILLSBOROUGH,FL,1091066,0.0
2004,17111375,HOLMES,FL,19108,0.0
2004,17111375,INDIAN RIVER,FL,122937,0.0
2004,17111375,JACKSON,FL,47973,0.0
2004,17111375,JEFFERSON,FL,13628,0.0
2004,17111375,LAFAYETTE,FL,7759,0.0
2004,17111375,LAKE,FL,245070,0.0
2004,17111375,LEE,FL,512046,0.0
2004,17111375,LEON,FL,253901,0.0
2004,17111375,LEVY,FL,36988,0.0
2004,17111375,LIBERTY,FL,7551,0.0
2004,17111375,MADISON,FL,18924,0.0
2004,17111375,MANATEE,FL,287548,0.0
2004,17111375,MARION,FL,287845,0.0
2004,17111375,MARTIN,FL,134809,0.0
2004,17111375,MIAMI-DADE,FL,2351481,0.0
2004,17111375,MONROE,FL,76998,0.0
2004,17111375,NASSAU,FL,63909,0.0
2004,17111375,OKALOOSA,FL,174640,0.0
2004,17111375,OKEECHOBEE,FL,37521,0.0
2004,17111375,ORANGE,FL,996055,0.0
2004,17111375,OSCEOLA,FL,210984,0.0
2004,17111375,PALM BEACH,FL,1206769,0.0
2004,17111375,PASCO,FL,392729,0.0
2004,17111375,PINELLAS,FL,919620,0.0
2004,17111375,POLK,FL,531172,0.0
2004,17111375,PUTNAM,FL,71998,0.0
2004,17111375,ST. JOHNS,FL,149957,0.0
2004,17111375,ST. LUCIE,FL,226511,0.0
2004,17111375,SANTA ROSA,FL,131200,0.0
2004,17111375,SARASOTA,FL,347374,0.0
2004,17111375,SEMINOLE,FL,388352,0.0
2004,17111375,SUMTER,FL,69369,0.0
2004,17111375,SUWANNEE,FL,37549,0.0
2004,17111375,TAYLOR,FL,20581,0.0
2004,17111375,UNION,FL,14272,0.0
2004,17111375,VOLUSIA,FL,463869,0.0
2004,17111375,WAKULLA,FL,26029,0.0
2004,17111375,WALTON,FL,46353,0.0
2004,17111375,WASHINGTON,FL,22543,0.0
2005,17393576,ALACHUA,FL,232649,0.0
2005,17393576,BAKER,FL,24685,0.0
2005,17393576,BAY,FL,158560,0.0
2005,17393576,BRADFORD,FL,27306,0.0
2005,17393576,BREVARD,FL,509834,0.0
2005,17393576,BROWARD,FL,1685559,0.0
2005,17393576,CALHOUN,FL,13812,0.0
2005,17393576,CHARLOTTE,FL,150790,0.0
2005,17393576,CITRUS,FL,129666,0.0
2005,17393576,CLAY,FL,165828,0.0
2005,17393576,COLLIER,FL,286467,0.0
2005,17393576,COLUMBIA,FL,61968,0.0
2005,17393576,DESOTO,FL,33534,0.0
2005,17393576,DIXIE,FL,15088,0.0
2005,17393576,DUVAL,FL,821581,0.0
2005,17393576,ESCAMBIA,FL,296015,0.0
2005,17393576,FLAGLER,FL,72758,0.0
2005,17393576,FRANKLIN,FL,10687,0.0
2005,17393576,GADSDEN,FL,46382,0.0
2005,17393576,GILCHRIST,FL,15684,0.0
2005,17393576,GLADES,FL,11706,0.0
2005,17393576,GULF,FL,15203,0.0
2005,17393576,HAMILTON,FL,14061,0.0
2005,17393576,HARDEE,FL,27294,0.0
2005,17393576,HENDRY,FL,37664,0.0
2005,17393576,HERNANDO,FL,151785,0.0
2005,17393576,HIGHLANDS,FL,93091,0.0
2005,17393576,HILLSBOROUGH,FL,1114084,0.0
2005,17393576,HOLMES,FL,19244,0.0
2005,17393576,INDIAN RIVER,FL,125452,0.0
2005,17393576,JACKSON,FL,48271,0.0
2005,17393576,JEFFERSON,FL,13816,0.0
2005,17393576,LAFAYETTE,FL,7944,0.0
2005,17393576,LAKE,FL,253733,0.0
2005,17393576,LEE,FL,529830,0.0
2005,17393576,LEON,FL,257499,0.0
2005,17393576,LEVY,FL,37623,0.0
2005,17393576,LIBERTY,FL,7686,0.0
2005,17393576,MADISON,FL,18975,0.0
2005,17393576,MANATEE,FL,293436,0.0
2005,17393576,MARION,FL,295088,0.0
2005,17393576,MARTIN,FL,136817,0.0
2005,17393576,MIAMI-DADE,FL,2375903,0.0
2005,17393576,MONROE,FL,76347,0.0
2005,17393576,NASSAU,FL,65475,0.0
2005,17393576,OKALOOSA,FL,175670,0.0
2005,17393576,OKEECHOBEE,FL,37934,0.0
2005,17393576,ORANGE,FL,1021038,0.0
2005,17393576,OSCEOLA,FL,220600,0.0
2005,17393576,PALM BEACH,FL,1225664,0.0
2005,17393576,PASCO,FL,404724,0.0
2005,17393576,PINELLAS,FL,919150,0.0
2005,17393576,POLK,FL,542993,0.0
2005,17393576,PUTNAM,FL,72393,0.0
2005,17393576,ST. JOHNS,FL,156637,0.0
2005,17393576,ST. LUCIE,FL,234969,0.0
2005,17393576,SANTA ROSA,FL,134562,0.0
2005,17393576,SARASOTA,FL,352717,0.0
2005,17393576,SEMINOLE,FL,394078,0.0
2005,17393576,SUMTER,FL,73377,0.0
2005,17393576,SUWANNEE,FL,38216,0.0
2005,17393576,TAYLOR,FL,20913,0.0
2005,17393576,UNION,FL,14483,0.0
2005,17393576,VOLUSIA,FL,468990,0.0
2005,17393576,WAKULLA,FL,26822,0.0
2005,17393576,WALTON,FL,47801,0.0
2005,17393576,WASHINGTON,FL,22935,0.0
