TRANSACTION_MONTH,TRANSACTION_YEAR,BUYER_STATE,BUYER_COUNTY,BUYER_MME,State Population
1,2007,CA,SHASTA,9883.467487725056,36239662
1,2007,CA,SIERRA,46.14553500000001,36239662
1,2007,CA,SISKIYOU,1749.419437500002,36239662
1,2007,CA,SOLANO,7539.079816312563,36239662
1,2007,CA,SONOMA,13976.911464200097,36239662
1,2007,CA,STANISLAUS,23642.494626937583,36239662
1,2007,CA,SUTTER,4791.730320225012,36239662
1,2007,CA,TEHAMA,2439.040612500002,36239662
1,2007,CA,TRINITY,674.5197375000002,36239662
1,2007,CA,TULARE,8142.7286374500545,36239662
1,2007,CA,TUOLUMNE,3676.237260675001,36239662
1,2007,CA,VENTURA,12701.72833612516,36239662
1,2007,CA,YOLO,3319.1753100000033,36239662
1,2007,CA,YUBA,2332.0783202250045,36239662
1,2008,CA,ALAMEDA,41361.511213013306,36577949
1,2008,CA,AMADOR,2228.3932163625022,36577949
1,2008,CA,BUTTE,14603.37968058758,36577949
1,2008,CA,CALAVERAS,1963.4789160000014,36577949
1,2008,CA,COLUSA,608.5811999999999,36577949
1,2008,CA,CONTRA COSTA,21529.225626887765,36577949
1,2008,CA,DEL NORTE,1532.3606625000011,36577949
1,2008,CA,EL DORADO,6629.848875000029,36577949
1,2008,CA,FRESNO,20758.352863725155,36577949
1,2008,CA,GLENN,914.5986375000009,36577949
1,2008,CA,HUMBOLDT,8284.242804000027,36577949
1,2008,CA,IMPERIAL,1951.9978080000017,36577949
1,2008,CA,INYO,491.39104136249966,36577949
1,2008,CA,KERN,15798.421719900083,36577949
1,2008,CA,KINGS,2288.353462500006,36577949
1,2008,CA,LAKE,5128.458106500015,36577949
1,2008,CA,LASSEN,2168.571903862502,36577949
1,2008,CA,LOS ANGELES,134998.60538655694,36577949
1,2008,CA,MADERA,2538.076723500009,36577949
1,2008,CA,MARIN,7541.883870575027,36577949
1,2008,CA,MARIPOSA,160.42039136250006,36577949
1,2008,CA,MENDOCINO,4999.8752027250075,36577949
1,2008,CA,MERCED,4761.562272862511,36577949
1,2008,CA,MODOC,559.3069499999998,36577949
1,2008,CA,MONO,111.47306249999994,36577949
1,2008,CA,MONTEREY,9197.343154087552,36577949
1,2008,CA,NAPA,3072.6496255875004,36577949
1,2008,CA,NEVADA,5206.16831250001,36577949
1,2008,CA,ORANGE,52173.03487341536,36577949
1,2008,CA,PLACER,14052.113184937634,36577949
1,2008,CA,PLUMAS,957.67365,36577949
1,2008,CA,RIVERSIDE,35389.973007926106,36577949
1,2008,CA,SACRAMENTO,43094.25520932642,36577949
1,2008,CA,SAN BENITO,987.5725125000008,36577949
1,2008,CA,SAN BERNARDINO,35280.11857518838,36577949
1,2008,CA,SAN DIEGO,64399.512302727315,36577949
1,2008,CA,SAN FRANCISCO,19498.614363925146,36577949
1,2008,CA,SAN JOAQUIN,14398.8918647626,36577949
1,2008,CA,SAN LUIS OBISPO,8765.666310262548,36577949
1,2008,CA,SAN MATEO,9069.940428950113,36577949
1,2008,CA,SANTA BARBARA,10423.954511450083,36577949
1,2008,CA,SANTA CLARA,17317.279718487724,36577949
1,2008,CA,SANTA CRUZ,5902.088938400025,36577949
1,2008,CA,SHASTA,11715.345058087585,36577949
1,2008,CA,SIERRA,40.79037,36577949
1,2008,CA,SISKIYOU,2443.0245000000023,36577949
1,2008,CA,SOLANO,8042.024091812565,36577949
1,2008,CA,SONOMA,15243.693239037682,36577949
1,2008,CA,STANISLAUS,22936.0800923002,36577949
1,2008,CA,SUTTER,5634.339623587521,36577949
1,2008,CA,TEHAMA,3378.279741000002,36577949
1,2008,CA,TRINITY,608.4549749999998,36577949
1,2008,CA,TULARE,8901.98306550005,36577949
1,2008,CA,TUOLUMNE,4287.170841900011,36577949
1,2008,CA,VENTURA,14277.075025900142,36577949
1,2008,CA,YOLO,3811.6518227250044,36577949
1,2008,CA,YUBA,2820.547350000006,36577949
1,2009,CA,ALAMEDA,48043.507547025976,36916236
1,2009,CA,ALPINE,2.27025,36916236
1,2009,CA,AMADOR,1765.400028862501,36916236
1,2009,CA,BUTTE,15436.194753862592,36916236
1,2009,CA,CALAVERAS,2292.1149788625016,36916236
1,2009,CA,COLUSA,525.9885490874997,36916236
1,2009,CA,CONTRA COSTA,22763.664327037706,36916236
1,2009,CA,DEL NORTE,1304.2043925000005,36916236
1,2009,CA,EL DORADO,6256.727362500033,36916236
1,2009,CA,FRESNO,21783.92195272513,36916236
1,2009,CA,GLENN,1045.5016500000006,36916236
1,2009,CA,HUMBOLDT,8137.977424087532,36916236
1,2009,CA,IMPERIAL,1889.8755115875008,36916236
1,2009,CA,INYO,580.4333327250002,36916236
1,2009,CA,KERN,17367.57153453752,36916236
1,2009,CA,KINGS,2700.206475000005,36916236
1,2009,CA,LAKE,6094.25030295001,36916236
1,2009,CA,LASSEN,2700.5328865875,36916236
1,2009,CA,LOS ANGELES,138921.85321963174,36916236
1,2009,CA,MADERA,3046.5231225000057,36916236
1,2009,CA,MARIN,6472.751255662538,36916236
1,2009,CA,MARIPOSA,380.83762499999983,36916236
1,2009,CA,MENDOCINO,4073.846952037511,36916236
1,2009,CA,MERCED,5076.334875225012,36916236
1,2009,CA,MODOC,474.8327663625001,36916236
1,2009,CA,MONO,130.039875,36916236
1,2009,CA,MONTEREY,10462.174230450075,36916236
1,2009,CA,NAPA,3091.7641802250046,36916236
1,2009,CA,NEVADA,4768.17056636251,36916236
1,2009,CA,ORANGE,57880.67842039,36916236
1,2009,CA,PLACER,15331.231193400123,36916236
1,2009,CA,PLUMAS,1181.6719202250015,36916236
1,2009,CA,RIVERSIDE,40066.727845726076,36916236
1,2009,CA,SACRAMENTO,46628.00753790119,36916236
1,2009,CA,SAN BENITO,1027.6036500000014,36916236
1,2009,CA,SAN BERNARDINO,41323.63821135094,36916236
1,2009,CA,SAN DIEGO,64601.05224363953,36916236
1,2009,CA,SAN FRANCISCO,22044.746431125142,36916236
1,2009,CA,SAN JOAQUIN,16483.136198850116,36916236
1,2009,CA,SAN LUIS OBISPO,8732.027205862545,36916236
1,2009,CA,SAN MATEO,10409.103553387587,36916236
1,2009,CA,SANTA BARBARA,11519.764508175063,36916236
1,2009,CA,SANTA CLARA,18182.241702937754,36916236
1,2009,CA,SANTA CRUZ,6476.079810450034,36916236
1,2009,CA,SHASTA,11669.159081362563,36916236
1,2009,CA,SIERRA,42.99745500000001,36916236
1,2009,CA,SISKIYOU,2194.4381550000044,36916236
1,2009,CA,SOLANO,9615.067939312568,36916236
1,2009,CA,SONOMA,14862.587810212612,36916236
1,2009,CA,STANISLAUS,24922.1883879377,36916236
1,2009,CA,SUTTER,5739.47434136252,36916236
1,2009,CA,TEHAMA,2518.5895538625005,36916236
1,2009,CA,TRINITY,508.7285624999999,36916236
1,2009,CA,TULARE,9659.416001587557,36916236
1,2009,CA,TUOLUMNE,4077.4487443125063,36916236
1,2009,CA,VENTURA,16511.909479537615,36916236
1,2009,CA,YOLO,3968.8374827250104,36916236
1,2009,CA,YUBA,3259.837237500003,36916236
1,2010,CA,ALAMEDA,44366.22587793813,37254523
1,2010,CA,ALPINE,3.6324,37254523
1,2010,CA,AMADOR,2017.6799327250014,37254523
1,2010,CA,BUTTE,11713.59735840007,37254523
1,2010,CA,CALAVERAS,1931.3747674875028,37254523
1,2010,CA,COLUSA,960.8896279499999,37254523
1,2010,CA,CONTRA COSTA,23440.682897700255,37254523
1,2010,CA,DEL NORTE,930.1276125000003,37254523
1,2010,CA,EL DORADO,6354.809962500041,37254523
1,2010,CA,FRESNO,16807.2105681751,37254523
1,2010,CA,GLENN,971.6884500000012,37254523
1,2010,CA,HUMBOLDT,6669.260517487528,37254523
1,2010,CA,IMPERIAL,1952.3012288625034,37254523
1,2010,CA,INYO,588.3525788625001,37254523
1,2010,CA,KERN,16673.809210350068,37254523
1,2010,CA,KINGS,1780.3335000000034,37254523
1,2010,CA,LAKE,6317.01439136252,37254523
1,2010,CA,LASSEN,2191.070107725003,37254523
1,2010,CA,LOS ANGELES,138752.7592388778,37254523
1,2010,CA,MADERA,2616.955252500007,37254523
1,2010,CA,MARIN,5389.601599312519,37254523
1,2010,CA,MARIPOSA,367.54567886249987,37254523
